time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y
56.744,0.4519,0.6366,0.4340,0.6296,-2.22,20.44,0.423,,1,1,11.981,0.1902,,,
56.777,0.4485,0.6511,0.4377,0.6981,-2.14,20.17,0.206,,1,1,11.981,0.1902,,,
56.811,0.4463,0.6719,0.4395,0.7359,-2.05,19.87,0.212,,1,1,11.981,0.1902,,,
56.842,0.4419,0.6822,0.4274,0.7165,-1.99,19.74,0.246,,1,1,11.981,0.1902,,,
56.876,0.4336,0.6823,0.4080,0.6826,-1.92,19.67,0.311,,1,1,11.981,0.1902,,,
56.906,0.4228,0.6728,0.3853,0.6390,-1.87,19.65,0.355,,1,1,11.981,0.1902,,,
56.937,0.4127,0.6626,0.3791,0.6279,-1.80,19.61,0.388,,1,1,11.981,0.1902,,,
56.970,0.4033,0.6534,0.3733,0.6231,-1.73,19.64,0.395,,1,1,11.981,0.1902,,,
57.002,0.3978,0.6531,0.3806,0.6523,-1.69,19.67,0.400,,1,1,11.981,0.1902,,,
57.032,0.3961,0.6561,0.3902,0.6668,-1.65,19.72,0.402,,1,1,11.981,0.1902,,,
57.065,0.3958,0.6636,0.3947,0.6873,-1.61,19.77,0.402,,1,1,11.981,0.1902,,,
57.097,0.3966,0.6739,0.3994,0.7069,-1.57,19.81,0.406,,1,1,11.981,0.1902,,,
57.128,0.3978,0.6845,0.4017,0.7206,-1.53,19.85,0.409,,1,1,11.981,0.1902,,,
57.160,0.3996,0.6983,0.4056,0.7425,-1.50,19.87,0.410,,1,1,11.981,0.1902,,,
57.192,0.3946,0.7022,0.3783,0.7149,-1.46,19.86,0.409,,1,1,11.981,0.1902,,,
57.241,0.3777,0.6999,0.3414,0.6951,-1.41,19.86,0.409,,1,1,11.981,0.1902,,,
57.274,0.3628,0.6941,0.3155,0.6751,-1.38,19.88,0.411,,1,1,11.981,0.1902,,,
57.305,0.3502,0.6918,0.3089,0.6844,-1.35,19.88,0.413,,1,1,11.981,0.1902,,,
57.339,0.3383,0.6961,0.3019,0.7093,-1.32,19.86,0.412,,1,1,11.981,0.1902,,,
57.368,0.3154,0.6838,0.2362,0.6396,-1.30,19.83,0.412,,1,1,11.981,0.1902,,,
57.400,0.2854,0.6653,0.1918,0.6049,-1.28,19.77,0.412,,1,1,11.981,0.1902,,,
57.436,0.2598,0.6496,0.1855,0.6022,-1.27,19.73,0.413,,1,1,11.981,0.1902,,,
57.464,0.2423,0.6421,0.1832,0.6160,-1.25,19.72,0.413,,1,1,11.981,0.1902,,,
57.497,0.2251,0.6265,0.1737,0.5781,-1.21,19.72,0.411,,1,1,11.981,0.1902,,,
57.529,0.2078,0.6086,0.1524,0.5494,-1.18,19.74,0.412,,1,1,11.981,0.1902,,,
57.561,0.1958,0.5900,0.1591,0.5323,-1.14,19.69,0.407,,1,1,11.981,0.1902,,,
57.594,0.1857,0.5436,0.1559,0.4075,-1.11,19.68,0.410,,1,1,11.981,0.1902,,,
57.625,0.1834,0.4982,0.1756,0.3530,-1.06,19.73,0.412,,1,1,11.981,0.1902,,,
57.659,0.1991,0.4690,0.2470,0.3850,-1.04,19.79,0.414,,1,1,11.981,0.1902,,,
57.690,0.2246,0.4531,0.3109,0.4035,-1.03,19.84,0.419,,1,1,11.981,0.1902,,,
57.721,0.2590,0.4490,0.3720,0.4365,-1.00,19.83,0.417,,1,1,11.981,0.1902,,,
57.753,0.2890,0.4375,0.3854,0.4018,-0.97,19.86,0.413,,1,1,11.981,0.1902,,,
57.833,0.4232,0.4834,0.5901,0.5423,-0.86,19.88,0.411,,1,1,11.981,0.1902,,,
57.860,0.4631,0.5040,0.6067,0.5840,-0.83,19.86,0.411,,1,1,11.981,0.1902,,,
57.885,0.4991,0.5275,0.6371,0.6261,-0.79,19.80,0.417,,1,1,11.981,0.1902,,,
57.911,0.5312,0.5520,0.6504,0.6508,-0.77,19.76,0.415,,1,1,11.981,0.1902,,,
57.937,0.5648,0.5907,0.6828,0.7358,-0.74,19.75,0.427,,1,1,11.981,0.1902,,,
57.966,0.5946,0.6365,0.6974,0.8009,-0.71,19.69,0.428,,1,1,11.981,0.1902,,,
57.994,0.6189,0.6736,0.6963,0.7951,-0.69,19.65,0.423,,1,1,11.981,0.1902,,,
58.024,0.6393,0.7071,0.7025,0.8124,-0.67,19.62,0.422,,1,1,11.981,0.1902,,,
58.057,0.6577,0.7341,0.7112,0.8127,-0.65,19.57,0.415,,1,1,11.981,0.1902,,,
58.090,0.6699,0.7549,0.7059,0.8162,-0.63,19.61,0.415,,1,1,11.981,0.1902,,,
58.120,0.6828,0.7819,0.7236,0.8663,-0.61,19.58,0.420,,1,1,11.981,0.1902,,,
58.153,0.6953,0.8093,0.7320,0.8889,-0.58,19.54,0.418,,1,1,11.981,0.1902,,,
58.218,0.7074,0.8440,0.7259,0.8962,-0.57,19.58,0.433,,1,1,11.981,0.1902,,,
58.249,0.7070,0.8578,0.7058,0.9012,-0.57,19.69,0.437,,1,1,11.981,0.1902,,,
58.281,0.6991,0.8627,0.6744,0.8776,-0.57,19.81,0.439,,1,1,11.981,0.1902,,,
58.312,0.7005,0.8783,0.7051,0.9279,-0.53,19.78,0.249,,1,1,11.981,0.1902,,,
58.344,0.7002,0.9206,0.6992,1.0598,-0.47,19.32,0.064,,1,1,11.981,0.1902,,,
58.393,0.6923,0.9632,0.6750,1.0667,-0.38,18.74,0.073,,1,1,11.981,0.1902,,,
58.421,0.6878,0.9834,0.6719,1.0867,-0.34,18.40,0.070,,1,1,11.981,0.1902,,,
58.451,0.6857,0.9989,0.6781,1.1205,-0.28,18.24,0.095,,1,1,11.981,0.1902,,,
58.476,0.6778,1.0000,0.6448,1.1345,-0.22,18.17,0.183,,1,1,11.981,0.1902,,,
58.502,0.6686,1.0000,0.6307,1.2148,-0.15,18.19,0.258,,1,1,11.981,0.1902,,,
58.530,0.6507,1.0000,0.5842,1.1352,-0.11,18.24,0.319,,1,1,11.981,0.1902,,,
58.558,0.6306,1.0000,0.5581,1.0899,-0.07,18.31,0.340,,1,1,11.981,0.1902,,,
58.618,0.5998,1.0000,0.5471,1.1289,0.05,18.50,0.355,,1,1,11.981,0.1902,,,
58.649,0.5840,1.0000,0.5320,1.1080,0.10,18.61,0.373,,1,1,11.981,0.1902,,,
58.679,0.5701,1.0000,0.5242,1.1177,0.16,18.71,0.386,,1,1,11.981,0.1902,,,
58.712,0.5561,1.0000,0.5131,1.1385,0.20,18.79,0.389,,1,1,11.981,0.1902,,,
58.747,0.5397,1.0000,0.4924,1.0955,0.24,18.88,0.404,,1,1,11.981,0.1902,,,
58.777,0.5255,1.0000,0.4778,1.0669,0.29,18.98,0.405,,1,1,11.981,0.1902,,,
58.809,0.5113,1.0000,0.4653,1.0484,0.33,19.06,0.405,,1,1,11.981,0.1902,,,
58.842,0.4946,1.0000,0.4457,1.0042,0.39,19.16,0.398,,1,1,11.981,0.1902,,,
58.873,0.4672,1.0000,0.3757,0.9830,0.43,19.25,0.382,,1,1,11.981,0.1902,,,
58.905,0.4254,1.0000,0.2997,0.9267,0.47,19.36,0.384,,1,1,11.981,0.1902,,,
58.953,0.3732,0.9856,0.2690,0.9516,0.53,19.41,0.390,,1,1,11.981,0.1902,,,
58.984,0.3363,0.9631,0.2221,0.8889,0.59,19.40,0.384,,1,1,11.981,0.1902,,,
59.016,0.3063,0.9625,0.2166,0.9607,0.64,19.40,0.385,,1,1,11.981,0.1902,,,
59.048,0.2806,0.9720,0.2014,1.0039,0.69,19.34,0.387,,1,1,11.981,0.1902,,,
59.080,0.2600,0.9901,0.1981,1.0683,0.73,19.35,0.389,,1,1,11.981,0.1902,,,
59.113,0.2382,0.9991,0.1755,1.0274,0.77,19.34,0.391,,1,1,11.981,0.1902,,,
59.144,0.2238,1.0000,0.1782,1.0522,0.79,19.45,0.393,,1,1,11.981,0.1902,,,
59.178,0.2233,1.0000,0.2217,1.0562,0.81,19.56,0.389,,1,1,11.981,0.1902,,,
59.208,0.2315,1.0000,0.2589,1.1564,0.83,19.62,0.400,,1,1,11.981,0.1902,,,
59.242,0.2503,1.0000,0.3083,1.2217,0.85,19.66,0.391,,1,1,11.981,0.1902,,,
59.274,0.2650,1.0000,0.3129,1.2343,0.86,19.73,0.383,,1,1,11.981,0.1902,,,
59.306,0.2809,1.0000,0.3326,1.2864,0.88,19.74,0.388,,1,1,11.981,0.1902,,,
59.339,0.2998,1.0000,0.3613,1.3526,0.88,19.75,0.395,,1,1,11.981,0.1902,,,
59.369,0.3184,1.0000,0.3814,1.3862,0.87,19.78,0.377,,1,1,11.981,0.1902,,,
59.400,0.3384,1.0000,0.4034,1.4315,0.87,19.79,0.366,,1,1,11.981,0.1902,,,
59.433,0.3578,1.0000,0.4187,1.4676,0.85,19.80,0.381,,1,1,11.981,0.1902,,,
59.464,0.3750,1.0000,0.4310,1.4802,0.81,19.77,0.402,,1,1,11.981,0.1902,,,
59.512,0.4012,1.0000,0.4561,1.4704,0.69,19.90,0.415,,1,1,11.981,0.1902,,,
59.545,0.4196,1.0000,0.4777,1.5061,0.63,19.98,0.422,,1,1,11.981,0.1902,,,
59.577,0.4418,1.0000,0.5096,1.5616,0.57,20.05,0.427,,1,1,11.981,0.1902,,,
59.610,0.4711,1.0000,0.5597,1.5669,0.50,20.13,0.410,,1,1,11.981,0.1902,,,
59.642,0.5133,1.0000,0.6409,1.6676,0.48,20.12,0.313,,1,1,11.981,0.1902,,,
59.673,0.5626,1.0000,0.7132,1.8335,0.49,19.87,0.053,,1,1,11.981,0.1902,,,
59.704,0.6281,1.0000,0.8257,1.9492,0.51,19.56,0.040,,1,1,11.981,0.1902,,,
59.738,0.7033,1.0000,0.9047,2.0024,0.49,19.22,0.076,,1,1,11.981,0.1902,,,
59.769,0.7793,1.0000,0.9993,2.1157,0.50,19.05,0.168,,1,1,11.981,0.1902,,,
59.800,0.8429,1.0000,1.0298,2.0575,0.48,18.96,0.207,,1,1,11.981,0.1902,,,
59.834,0.9010,1.0000,1.0961,2.1126,0.47,18.83,0.203,,1,1,11.981,0.1902,,,
59.865,0.9397,1.0000,1.1599,2.1527,0.43,18.80,0.270,,1,1,11.981,0.1902,,,
59.896,0.9680,1.0000,1.2248,2.1549,0.41,18.72,0.253,,1,1,11.981,0.1902,,,
59.929,0.9899,1.0000,1.2802,2.2218,0.41,18.74,0.259,,1,1,11.981,0.1902,,,
59.962,1.0000,1.0000,1.3056,2.2306,0.40,18.72,0.292,,1,1,11.981,0.1902,,,
59.993,1.0000,1.0000,1.3421,2.1862,0.38,18.66,0.290,,1,1,11.981,0.1902,,,
60.025,1.0000,1.0000,1.3579,2.1846,0.37,18.70,0.320,,1,1,11.981,0.1902,,,
60.072,1.0000,1.0000,1.3761,2.1076,0.33,18.86,0.355,,1,1,11.981,0.1902,,,
60.104,1.0000,1.0000,1.3896,2.1076,0.29,19.04,0.378,,1,1,11.981,0.1902,,,
60.138,1.0000,1.0000,1.4143,2.1087,0.26,19.21,0.398,,1,1,11.981,0.1902,,,
60.168,1.0000,1.0000,1.4237,2.1209,0.24,19.36,0.413,,1,1,11.981,0.1902,,,
60.201,1.0000,1.0000,1.4455,2.1145,0.21,19.52,0.424,,1,1,11.981,0.1902,,,
60.233,1.0000,1.0000,1.5216,2.0938,0.21,19.67,0.443,,1,1,11.981,0.1902,,,
60.265,1.0000,1.0000,1.5520,2.0663,0.21,19.75,0.454,,1,1,11.981,0.1902,,,
60.297,1.0000,1.0000,1.5494,2.1278,0.23,19.80,0.461,,1,1,11.981,0.1902,,,
60.329,1.0000,1.0000,1.5390,2.2011,0.26,19.85,0.456,,1,1,11.981,0.1902,,,
60.362,1.0000,1.0000,1.5589,2.1767,0.29,19.88,0.463,,1,1,11.981,0.1902,,,
60.393,1.0000,1.0000,1.5258,2.2484,0.32,19.83,0.455,,1,1,11.981,0.1902,,,
60.425,1.0000,1.0000,1.4739,2.2742,0.34,19.76,0.453,,1,1,11.981,0.1902,,,
60.458,1.0000,1.0000,1.4496,2.2475,0.36,19.71,0.453,,1,1,11.981,0.1902,,,
60.488,1.0000,1.0000,1.3961,2.2301,0.36,19.64,0.470,,1,1,11.981,0.1902,,,
60.522,1.0000,1.0000,1.3709,2.2283,0.37,19.55,0.474,,1,1,11.981,0.1902,,,
60.554,1.0000,1.0000,1.3404,2.2557,0.39,19.54,0.471,,1,1,11.981,0.1902,,,
60.619,1.0000,1.0000,1.2888,2.3022,0.44,19.45,0.466,,1,1,11.981,0.1902,,,
60.665,1.0000,1.0000,1.2689,2.4107,0.46,19.53,0.465,,1,1,11.981,0.1902,,,
60.691,1.0000,1.0000,1.2537,2.4437,0.46,19.59,0.465,,1,1,11.981,0.1902,,,
60.720,1.0000,1.0000,1.2283,2.4634,0.48,19.68,0.461,,1,1,11.981,0.1902,,,
60.747,1.0000,1.0000,1.2232,2.5035,0.53,19.71,0.445,,1,1,11.981,0.1902,,,
60.776,1.0000,1.0000,1.2281,2.6797,0.58,19.68,0.377,,1,1,11.981,0.1902,,,
60.805,1.0000,1.0000,1.2609,2.7875,0.65,19.69,0.354,,1,1,11.981,0.1902,,,
60.834,1.0000,1.0000,1.2578,2.9320,0.71,19.65,0.345,,1,1,11.981,0.1902,,,
60.860,1.0000,1.0000,1.2928,3.0124,0.75,19.64,0.347,,1,1,11.981,0.1902,,,
60.889,1.0000,1.0000,1.3008,3.0910,0.76,19.61,0.358,,1,1,11.981,0.1902,,,
60.921,1.0000,1.0000,1.3279,3.1392,0.76,19.65,0.358,,1,1,11.981,0.1902,,,
60.955,1.0000,1.0000,1.3371,3.1748,0.76,19.64,0.351,,1,1,11.981,0.1902,,,
61.016,1.0000,1.0000,1.3576,3.2273,0.77,19.45,0.281,,1,1,11.981,0.1902,,,
61.050,1.0000,1.0000,1.3906,3.2750,0.78,19.02,0.109,,1,1,11.981,0.1902,,,
61.079,1.0000,1.0000,1.3991,3.3535,0.75,18.49,0.052,,1,1,11.981,0.1902,,,
61.112,1.0000,1.0000,1.3895,3.2882,0.71,17.97,0.077,,1,1,11.981,0.1902,,,
61.145,1.0000,1.0000,1.3921,3.3083,0.70,17.53,0.084,,1,1,11.981,0.1902,,,
61.177,1.0000,1.0000,1.3464,3.3077,0.66,17.23,0.225,,1,1,11.981,0.1902,,,
61.223,1.0000,1.0000,1.2957,3.2269,0.62,17.15,0.347,,1,1,11.981,0.1902,,,
61.258,1.0000,1.0000,1.2873,3.2095,0.58,17.19,0.378,,1,1,11.981,0.1902,,,
61.284,1.0000,1.0000,1.2853,3.2008,0.55,17.26,0.390,,1,1,11.981,0.1902,,,
61.311,1.0000,1.0000,1.2754,3.1933,0.51,17.42,0.407,,1,1,11.981,0.1902,,,
61.340,1.0000,1.0000,1.2470,3.1504,0.47,17.63,0.427,,1,1,11.981,0.1902,,,
61.367,1.0000,1.0000,1.2308,3.0680,0.43,17.95,0.432,,1,1,11.981,0.1902,,,
61.417,1.0000,1.0000,1.1294,2.9491,0.38,18.64,0.432,,1,1,11.981,0.1902,,,
61.449,1.0000,1.0000,1.0317,2.9215,0.36,19.06,0.442,,1,1,11.981,0.1902,,,
61.481,1.0000,1.0000,0.9538,2.8632,0.35,19.49,0.452,,1,1,11.981,0.1902,,,
61.512,0.9883,1.0000,0.8702,2.8316,0.38,19.88,0.444,,1,1,11.981,0.1902,,,
61.545,0.9447,1.0000,0.8127,2.7778,0.44,20.30,0.450,,1,1,11.981,0.1902,,,
61.576,0.8974,1.0000,0.7495,2.7505,0.52,20.64,0.443,,1,1,11.981,0.1902,,,
61.609,0.8440,1.0000,0.6896,2.7727,0.59,21.07,0.445,,1,1,11.981,0.1902,,,
61.642,0.7841,1.0000,0.6131,2.7094,0.67,21.44,0.455,,1,1,11.981,0.1902,,,
61.675,0.7401,1.0000,0.6127,2.7740,0.78,21.74,0.438,,1,1,11.981,0.1902,,,
61.705,0.7004,1.0000,0.5816,2.7838,0.87,22.00,0.441,,1,1,11.981,0.1902,,,
61.737,0.6603,1.0000,0.5429,2.7849,0.97,22.20,0.442,,1,1,11.981,0.1902,,,
61.784,0.6097,1.0000,0.5102,2.8426,1.08,22.46,0.444,,1,1,11.981,0.1902,,,
61.818,0.5731,1.0000,0.4728,2.8319,1.19,22.59,0.444,,1,1,11.981,0.1902,,,
61.850,0.5415,1.0000,0.4494,2.9009,1.27,22.79,0.447,,1,1,11.981,0.1902,,,
61.882,0.5184,1.0000,0.4473,2.9862,1.34,22.97,0.441,,1,1,11.981,0.1902,,,
61.914,0.4913,1.0000,0.4153,3.0848,1.40,23.16,0.436,,1,1,11.981,0.1902,,,
61.947,0.4475,1.0000,0.3230,3.0409,1.47,23.30,0.437,,1,1,11.981,0.1902,,,
61.977,0.4168,1.0000,0.3203,3.1235,1.56,23.51,0.439,,1,1,11.981,0.1902,,,
62.010,0.3777,1.0000,0.2671,3.1190,1.63,23.67,0.443,,1,1,11.981,0.1902,,,
62.040,0.3379,1.0000,0.2159,3.0881,1.69,23.88,0.438,,1,1,11.981,0.1902,,,
62.076,0.3025,1.0000,0.2086,3.1207,1.74,24.12,0.433,,1,1,11.981,0.1902,,,
62.104,0.2790,1.0000,0.2033,3.1427,1.79,24.29,0.434,,1,1,11.981,0.1902,,,
62.140,0.2625,1.0000,0.2190,3.2064,1.84,24.44,0.427,,1,1,11.981,0.1902,,,
62.169,0.2541,1.0000,0.2269,3.2164,1.92,24.57,0.405,,1,1,11.981,0.1902,,,
62.201,0.2529,1.0000,0.2489,3.2056,2.03,24.59,0.199,,1,1,11.981,0.1902,,,
62.236,0.2759,1.0000,0.3419,3.2734,2.19,24.49,0.086,,1,1,11.981,0.1902,,,
62.273,0.3358,1.0000,0.5092,3.4514,2.42,24.24,0.108,,1,1,11.981,0.1902,,,
62.303,0.3908,1.0000,0.5723,3.4938,2.62,24.15,0.164,,1,1,11.981,0.1902,,,
62.344,0.4350,1.0000,0.5442,3.3322,2.75,24.16,0.267,,1,1,11.981,0.1902,,,
62.378,0.4760,1.0000,0.5970,3.3260,2.82,24.15,0.293,,1,1,11.981,0.1902,,,
62.408,0.5138,1.0000,0.6357,3.3794,2.91,24.03,0.312,,1,1,11.981,0.1902,,,
62.442,0.5551,1.0000,0.6735,3.3973,3.02,23.90,0.330,,1,1,11.981,0.1902,,,
62.472,0.5958,1.0000,0.7208,3.3928,3.11,23.81,0.340,,1,1,11.981,0.1902,,,
62.507,0.6391,1.0000,0.7583,3.3970,3.19,23.64,0.349,,1,1,11.981,0.1902,,,
62.537,0.6776,1.0000,0.7976,3.4409,3.26,23.43,0.359,,1,1,11.981,0.1902,,,
62.568,0.7131,1.0000,0.8195,3.3769,3.31,23.37,0.380,,1,1,11.981,0.1902,,,
62.600,0.7518,1.0000,0.8643,3.4498,3.32,23.23,0.380,,1,1,11.981,0.1902,,,
62.633,0.7866,1.0000,0.8865,3.4287,3.31,23.15,0.379,,1,1,11.981,0.1902,,,
62.664,0.8196,1.0000,0.9171,3.4713,3.26,23.09,0.387,,1,1,11.981,0.1902,,,
62.696,0.8652,1.0000,0.9988,3.6122,3.21,22.93,0.357,,1,1,11.981,0.1902,,,
62.728,0.9122,1.0000,1.0469,3.6899,3.14,22.86,0.364,,1,1,11.981,0.1902,,,
62.761,0.9480,1.0000,1.0994,3.8217,3.08,22.80,0.361,,1,1,11.981,0.1902,,,
62.793,0.9736,1.0000,1.1364,3.8450,2.99,22.71,0.343,,1,1,11.981,0.1902,,,
62.826,0.9941,1.0000,1.1787,3.8924,2.89,22.58,0.331,,1,1,11.981,0.1902,,,
62.858,1.0000,1.0000,1.1921,3.9285,2.78,22.49,0.348,,1,1,11.981,0.1902,,,
62.891,1.0000,1.0000,1.2131,3.9272,2.67,22.42,0.352,,1,1,11.981,0.1902,,,
62.937,1.0000,1.0000,1.2405,3.9249,2.59,22.36,0.339,,1,1,11.981,0.1902,,,
62.970,1.0000,1.0000,1.2515,3.9027,2.53,22.33,0.343,,1,1,11.981,0.1902,,,
63.002,1.0000,1.0000,1.2704,3.8806,2.45,22.32,0.340,,1,1,11.981,0.1902,,,
63.035,1.0000,1.0000,1.2844,3.8714,2.38,22.28,0.336,,1,1,11.981,0.1902,,,
63.063,1.0000,1.0000,1.2972,3.8789,2.32,22.23,0.319,,1,1,11.981,0.1902,,,
63.096,1.0000,1.0000,1.3304,3.8532,2.28,22.09,0.167,,1,1,11.981,0.1902,,,
63.128,1.0000,1.0000,1.3139,3.8057,2.21,21.78,0.143,,1,1,11.981,0.1902,,,
63.161,1.0000,1.0000,1.3134,3.7741,2.16,21.61,0.255,,1,1,11.981,0.1902,,,
63.192,1.0000,1.0000,1.2991,3.6683,2.08,21.54,0.381,,1,1,11.981,0.1902,,,
63.224,1.0000,1.0000,1.2795,3.5826,1.99,21.48,0.451,,1,1,11.981,0.1902,,,
63.257,1.0000,1.0000,1.2649,3.4970,1.90,21.47,0.496,,1,1,11.981,0.1902,,,
63.288,1.0000,1.0000,1.2754,3.4955,1.80,21.46,0.497,,1,1,11.981,0.1902,,,
63.322,1.0000,1.0000,1.2794,3.4651,1.70,21.48,0.495,,1,1,11.981,0.1902,,,
63.352,1.0000,1.0000,1.2928,3.4064,1.61,21.48,0.500,,1,1,11.981,0.1902,,,
63.418,1.0000,1.0000,1.3052,3.2546,1.41,21.29,0.511,,1,1,11.981,0.1902,,,
63.450,1.0000,1.0000,1.3076,3.1955,1.31,21.20,0.513,,1,1,11.981,0.1902,,,
63.496,1.0000,1.0000,1.3082,3.1808,1.18,21.11,0.514,,1,1,11.981,0.1902,,,
63.528,1.0000,1.0000,1.3177,3.1432,1.10,21.02,0.507,,1,1,11.981,0.1902,,,
63.556,1.0000,1.0000,1.3222,3.1214,1.03,20.96,0.505,,1,1,11.981,0.1902,,,
63.585,1.0000,1.0000,1.2919,3.1043,0.95,20.84,0.502,,1,1,11.981,0.1902,,,
63.611,1.0000,1.0000,1.2127,3.0641,0.88,20.68,0.501,,1,1,11.981,0.1902,,,
63.639,1.0000,1.0000,1.1712,3.0650,0.81,20.51,0.498,,1,1,11.981,0.1902,,,
63.667,1.0000,1.0000,1.1416,3.0289,0.73,20.38,0.494,,1,1,11.981,0.1902,,,
63.696,1.0000,1.0000,1.1002,3.0260,0.67,20.29,0.491,,1,1,11.981,0.1902,,,
63.725,1.0000,1.0000,1.0800,3.0308,0.61,20.32,0.486,,1,1,11.981,0.1902,,,
63.753,1.0000,1.0000,1.0571,3.0065,0.55,20.39,0.489,,1,1,11.981,0.1902,,,
63.817,1.0000,1.0000,0.9679,2.9955,0.45,20.68,0.477,,1,1,11.981,0.1902,,,
63.848,1.0000,1.0000,0.9624,3.0064,0.40,20.85,0.474,,1,1,11.981,0.1902,,,
63.881,0.9871,1.0000,0.9295,2.9365,0.37,21.01,0.472,,1,1,11.981,0.1902,,,
63.915,0.9744,1.0000,0.9353,2.9869,0.35,21.26,0.461,,1,1,11.981,0.1902,,,
63.948,0.9658,1.0000,0.9388,2.9772,0.31,21.50,0.461,,1,1,11.981,0.1902,,,
63.977,0.9575,1.0000,0.9289,2.9620,0.27,21.73,0.463,,1,1,11.981,0.1902,,,
64.010,0.9517,1.0000,0.9327,2.9412,0.24,21.95,0.448,,1,1,11.981,0.1902,,,
64.056,0.9497,1.0000,0.9455,2.9340,0.20,22.28,0.438,,1,1,11.981,0.1902,,,
64.090,0.9480,1.0000,0.9428,2.9033,0.16,22.51,0.436,,1,1,11.981,0.1902,,,
64.119,0.9467,1.0000,0.9420,2.8783,0.12,22.72,0.437,,1,1,11.981,0.1902,,,
64.147,0.9502,1.0000,0.9636,2.9153,0.07,22.90,0.437,,1,1,11.981,0.1902,,,
64.175,0.9615,1.0000,1.0031,3.0189,0.05,23.01,0.434,,1,1,11.981,0.1902,,,
64.215,0.9859,1.0000,1.0787,3.1858,-0.01,23.10,0.430,,1,1,11.981,0.1902,,,
64.250,1.0000,1.0000,1.1176,3.2488,-0.06,23.08,0.433,,1,1,11.981,0.1902,,,
64.281,1.0000,1.0000,1.1439,3.2612,-0.14,23.05,0.411,,1,1,11.981,0.1902,,,
64.313,1.0000,1.0000,1.3341,3.2576,-0.21,22.91,0.174,,1,1,11.981,0.1902,,,
64.347,1.0000,1.0000,1.4315,3.3817,-0.22,22.64,0.059,,1,1,11.981,0.1902,,,
64.377,1.0000,1.0000,1.4883,3.4694,-0.24,22.37,0.073,,1,1,11.981,0.1902,,,
64.409,1.0000,1.0000,1.4690,3.4263,-0.28,22.09,0.090,,1,1,11.981,0.1902,,,
64.441,1.0000,1.0000,1.4649,3.3997,-0.33,21.84,0.127,,1,1,11.981,0.1902,,,
64.474,1.0000,1.0000,1.4612,3.4207,-0.36,21.72,0.179,,1,1,11.981,0.1902,,,
64.507,1.0000,1.0000,1.4489,3.4244,-0.39,21.63,0.195,,1,1,11.981,0.1902,,,
64.537,1.0000,1.0000,1.4564,3.4368,-0.46,21.60,0.210,,1,1,11.981,0.1902,,,
64.570,1.0000,1.0000,1.4566,3.4593,-0.52,21.53,0.222,,1,1,11.981,0.1902,,,
64.615,1.0000,1.0000,1.4586,3.5166,-0.58,21.50,0.249,,1,1,11.981,0.1902,,,
64.648,1.0000,1.0000,1.4703,3.5262,-0.64,21.45,0.246,,1,1,11.981,0.1902,,,
64.682,1.0000,1.0000,1.4822,3.5317,-0.71,21.43,0.212,,1,1,11.981,0.1902,,,
64.713,1.0000,1.0000,1.4921,3.5789,-0.76,21.41,0.251,,1,1,11.981,0.1902,,,
64.744,1.0000,1.0000,1.5010,3.5880,-0.82,21.40,0.259,,1,1,11.981,0.1902,,,
64.777,1.0000,1.0000,1.4966,3.5726,-0.89,21.39,0.240,,1,1,11.981,0.1902,,,
64.808,1.0000,1.0000,1.5088,3.6008,-0.97,21.38,0.255,,1,1,11.981,0.1902,,,
64.842,1.0000,1.0000,1.5189,3.6236,-1.04,21.40,0.288,,1,1,11.981,0.1902,,,
64.873,1.0000,1.0000,1.5455,3.6691,-1.09,21.47,0.293,,1,1,11.981,0.1902,,,
64.907,1.0000,1.0000,1.5878,3.7474,-1.20,21.56,0.303,,1,1,11.981,0.1902,,,
64.938,1.0000,1.0000,1.6251,3.8486,-1.29,21.62,0.311,,1,1,11.981,0.1902,,,
64.968,1.0000,1.0000,1.6959,4.0145,-1.38,21.67,0.316,,1,1,11.981,0.1902,,,
65.000,1.0000,1.0000,1.7668,4.1536,-1.53,21.74,0.323,,1,1,11.981,0.1902,,,
65.032,1.0000,1.0000,1.8344,4.2817,-1.66,21.75,0.345,,1,1,11.981,0.1902,,,
65.063,1.0000,1.0000,1.8911,4.3826,-1.82,21.77,0.371,,1,1,11.981,0.1902,,,
65.096,1.0000,1.0000,1.9461,4.4689,-2.01,21.72,0.396,,1,1,11.981,0.1902,,,
65.129,1.0000,1.0000,1.9636,4.4861,-2.20,21.65,0.396,,1,1,11.981,0.1902,,,
65.161,1.0000,1.0000,1.9903,4.4963,-2.41,21.54,0.419,,1,1,11.981,0.1902,,,
65.209,1.0000,1.0000,2.0178,4.4868,-2.66,21.35,0.425,,1,1,11.981,0.1902,,,
65.242,1.0000,1.0000,2.0266,4.4385,-2.85,21.30,0.410,,1,1,11.981,0.1902,,,
65.273,1.0000,1.0000,2.0516,4.3959,-3.06,21.23,0.403,,1,1,11.981,0.1902,,,
65.306,1.0000,1.0000,2.1913,4.3526,-3.27,21.17,0.412,,1,1,11.981,0.1902,,,
65.337,1.0000,1.0000,2.2095,4.3175,-3.47,21.06,0.415,,1,1,11.981,0.1902,,,
65.368,1.0000,1.0000,2.2369,4.3102,-3.70,20.94,0.422,,1,1,11.981,0.1902,,,
